Country,Country_Key,Origin,target_date,y_target,f_AR,f_GRE,Horizon,signal,e0,e1,cw
Eswatini,eswatini,2024-11-01,2024-12-01,6.185533580914584,4.8638460774512735,5.747318053907283,1,zgre,1.3216875034633109,0.4382155270073014,2.33534774188388
Ethiopia,ethiopia,2024-11-01,2024-12-01,10.76950781091078,9.344996059767817,10.75789525157291,1,zgre,1.424511751142962,0.011612559337869754,4.025383003813495
Gabon,gabon,2024-11-01,2024-12-01,5.379206232022656,6.790755999308661,7.554144273409411,1,zgre,-1.4115497672860045,-2.1749380413867545,-2.155121081311557
Gambia,gambia,2024-11-01,2024-12-01,8.657031370739036,8.60250210041244,7.7843627212492565,1,zgre,0.05452927032659538,0.8726686494897793,-0.08922508674244431
Ghana,ghana,2024-11-01,2024-12-01,8.139853529486993,8.10159271716083,7.007723384841094,1,zgre,0.03826081232616296,1.1321301446458998,-0.08370465846646127
Guinea,guinea,2024-11-01,2024-12-01,9.479873523557387,10.525776237154767,10.664588165455955,1,zgre,-1.0459027135973802,-1.1847146418985677,-0.290367544979794
Guinea-Bissau,guineabissau,2024-11-01,2024-12-01,7.771834528305191,5.566733337220908,5.503178247784348,1,zgre,2.2051011910842826,2.268656280520843,-0.2802908068320553
Ivory Coast,ivorycoast,2024-11-01,2024-12-01,9.095347831632685,8.846129346200394,9.884839523316234,1,zgre,0.24921848543229075,-0.7894916916835495,0.5177315542878324
Kenya,kenya,2024-11-01,2024-12-01,7.489222700081068,7.389077514675497,7.471993861898594,1,zgre,0.10014518540557038,0.017228838182473893,0.016607345931619298
Lesotho,lesotho,2024-11-01,2024-12-01,4.641342990707923,1.4632904213486482,0.9296017605533919,1,zgre,3.1780525693592745,3.711741230154531,-3.3921812393565496
Liberia,liberia,2024-11-01,2024-12-01,7.169786108329348,2.0646246647349162,1.9685563962920336,1,zgre,5.105161443594432,5.201229712037315,-0.9808880400149711
