Country,Country_Key,Origin,target_date,y_target,f_AR,f_GRE,Horizon,signal,e0,e1,cw
Tanzania,tanzania,2020-04-01,2020-07-01,12.561731147762782,4.288958647271151,4.297619102073679,3,zgre,8.27277250049163,8.264112045689103,0.14329194466419892
Togo,togo,2020-04-01,2020-07-01,8.173156559435697,2.9198097085593737,1.558298774907713,3,zgre,5.253346850876323,6.614857784527984,-14.304978351465273
Tunisia,tunisia,2020-04-01,2020-07-01,-5.45557587527182,0.12979918495325649,-1.0440308390100335,3,zgre,-5.5853750602250765,-4.411545036261787,13.112561881575925
Uganda,uganda,2020-04-01,2020-07-01,0.8181525544687698,0.011090651895798942,-1.8064243202618167,3,zgre,0.8070619025729708,2.6245768747305864,-2.9336941827687704
Zambia,zambia,2020-04-01,2020-07-01,-4.769845681004712,2.47585472944672,2.531339997179229,3,zgre,-7.245700410451432,-7.301185678183941,-0.8040592543668978
Zimbabwe,zimbabwe,2020-04-01,2020-07-01,3.8582686831261706,4.224078759552986,4.3006155844317195,3,zgre,-0.36581007642681573,-0.442346901305549,-0.055995883516710476
Algeria,algeria,2020-05-01,2020-08-01,-8.918125494450745,2.070296950519694,1.4747166874148112,3,zgre,-10.988422444970439,-10.392842181865557,13.088975061766178
Angola,angola,2020-05-01,2020-08-01,-7.609315704503975,-2.6376973665031542,-4.486422119253642,3,zgre,-4.9716183380008205,-3.122893585250333,18.382307765380716
Benin,benin,2020-05-01,2020-08-01,2.4316414705712464,3.0463912692485025,2.971094488814326,3,zgre,-0.6147497986772561,-0.5394530182430795,0.09257736122591126
Botswana,botswana,2020-05-01,2020-08-01,-3.561291555295258,5.481006673124417,4.652129849357855,3,zgre,-9.042298228419675,-8.213421404653113,14.989902870245018
Burkina-Faso,burkinafaso,2020-05-01,2020-08-01,8.5944212474723,4.983096982021561,4.877957970147321,3,zgre,3.6113242654507385,3.716463277324978,-0.7593821296539094
Burundi,burundi,2020-05-01,2020-08-01,3.548094878223345,-0.01800453412705494,-0.04358986535741744,3,zgre,3.5660994123504,3.5916847435807626,-0.1824796693307711
Cameroon,cameroon,2020-05-01,2020-08-01,5.405257242620262,1.340550978396017,0.8903206220937744,3,zgre,4.064706264224245,4.514936620526488,-3.6601082992112772
Cape Verde,capeverde,2020-05-01,2020-08-01,-28.42755094300817,5.086419955094078,4.665962623536235,3,zgre,-33.51397089810225,-33.0935135665444,28.182389547446974
Central African Republic,centralafricanrepublic,2020-05-01,2020-08-01,5.168352318782903,3.309874763773081,2.737393181407686,3,zgre,1.8584775550098218,2.4309591373752166,-2.1278883429651856
Chad,chad,2020-05-01,2020-08-01,-6.3507027195889245,-5.393501835698679,-5.921309804344057,3,zgre,-0.9572008838902457,-0.42939291524486745,1.0104365082233424
Comoros,comoros,2020-05-01,2020-08-01,0.0582983394286113,4.283117667158319,4.441782227258283,3,zgre,-4.2248193277297075,-4.383483887829672,-1.3406582002721237
Congo,congo,2020-05-01,2020-08-01,-17.87744553655409,-13.901700629197904,-17.84401946808614,3,zgre,-3.9757449073561872,-0.03342606846794993,31.347308093768532
Congo DRC,congodrc,2020-05-01,2020-08-01,8.47187978981663,0.18583057045758977,-0.2845307818475264,3,zgre,8.28604921935904,8.756410571664155,-7.794874632168927
Djibouti,djibouti,2020-05-01,2020-08-01,3.464373196248788,3.14406267731772,3.1914543524385657,3,zgre,0.320310518931068,0.27291884381022236,0.0303601041019413
Egypt,egypt,2020-05-01,2020-08-01,15.407837070139552,0.4145084710060445,-0.996163481630708,3,zgre,14.993328599133507,16.40400055177026,-42.30133626292829
Equatorial Guinea,equatorialguinea,2020-05-01,2020-08-01,-15.774808133315055,-8.462994988607072,-8.472888076056744,3,zgre,-7.311813144707983,-7.301920057258311,0.14467281371251772
Eritrea,eritrea,2020-05-01,2020-08-01,1.7385036999690553,-5.6849573682182495,-5.470277803076258,3,zgre,7.423461068187304,7.208781503045314,3.1873307879338952
Eswatini,eswatini,2020-05-01,2020-08-01,0.2611783964785126,3.6371227283277134,3.7108628795416876,3,zgre,-3.375944331849201,-3.4496844830631748,-0.49788529104103496
Ethiopia,ethiopia,2020-05-01,2020-08-01,9.688338543230266,6.728426695686622,4.783187420151311,3,zgre,2.959911847543644,4.905151123078955,-11.515473555928365
Gabon,gabon,2020-05-01,2020-08-01,-9.060299118647936,-0.3278931546648849,-0.23450130357626855,3,zgre,-8.732405963983052,-8.825797815071668,-1.6310711148673107
